amount,merchant_category,customer_age,customer_location,device_type,previous_transactions,is_fraud,transaction_hour,transaction_day,transaction_month,transaction_day_of_week,is_weekend,is_night,customer_avg_amount,amount_deviation,amount_ratio
211.82,fashion,68,CA,tablet,2,0,17,19,12,1,0,0,97.749972,114.070028,2.166957120284831
111.98,grocery,62,NY,desktop,3,0,9,20,11,6,1,0,97.749972,14.230028000000004,1.1455757639953517
316.94,grocery,40,IL,mobile,3,0,10,29,4,4,0,0,97.749972,219.19002799999998,3.2423538367626965
15.27,entertainment,58,CA,desktop,5,0,3,25,4,1,0,1,97.749972,-82.479972,0.15621487690845706
170.78,fuel,33,NY,tablet,1,0,4,8,10,1,0,1,97.749972,73.030028,1.747110457002377
24.69,fashion,28,CA,desktop,4,0,20,30,11,5,1,0,97.749972,-73.059972,0.25258318997182744
33.99,fashion,62,IL,desktop,4,0,3,21,6,2,0,1,97.749972,-63.759972,0.3477238812127345
87.14,grocery,30,TX,desktop,4,0,14,27,4,5,1,0,97.749972,-10.609971999999999,0.8914580467454452
20.52,fashion,62,NY,mobile,3,0,19,25,9,6,1,0,97.749972,-77.229972,0.20992333164122715
107.74,fashion,61,TX,tablet,6,0,16,8,3,1,0,0,97.749972,9.990027999999995,1.1021997929349812
26.26,fashion,68,NY,tablet,3,0,13,10,10,1,0,0,97.749972,-71.489972,0.2686445754823892
11.14,grocery,20,IL,tablet,7,0,3,23,10,6,1,1,97.749972,-86.609972,0.11396422585201124
134.25,electronics,22,IL,desktop,3,0,1,14,2,0,0,1,97.749972,36.500028,1.3734019138808355
84.01,electronics,67,NY,mobile,5,0,17,26,6,0,0,0,97.749972,-13.739971999999995,0.8594375775428603
9.59,fashion,36,IL,mobile,2,0,15,9,4,5,1,0,97.749972,-88.159972,0.09810744397852672
39.0,entertainment,59,FL,tablet,6,0,18,25,9,2,0,0,97.749972,-58.749972,0.39897709230057793
60.69,fuel,18,NY,desktop,3,0,14,31,7,2,0,0,97.749972,-37.059972,0.6208697367108225
10.32,fashion,28,TX,desktop,4,0,12,14,5,6,1,0,97.749972,-87.42997199999999,0.10557547673184524
312.17,fuel,53,NY,desktop,4,0,7,26,7,1,0,0,97.749972,214.420028,3.19355586931978
18.0,fashion,53,IL,mobile,5,0,22,11,12,0,0,1,97.749972,-79.749972,0.1841432733694975
56.64,grocery,42,NY,desktop,4,0,3,28,11,3,0,1,97.749972,-41.109972,0.5794375002026855
54.94,entertainment,47,CA,mobile,5,0,15,26,3,6,1,0,97.749972,-42.809972,0.5620461910511219
36.47,fuel,66,TX,desktop,2,0,17,16,7,5,1,0,97.749972,-61.279972,0.37309473221030964
241.93,fashion,27,NY,tablet,7,0,22,10,5,4,0,1,97.749972,144.180028,2.4749878959045852
16.42,fashion,56,FL,desktop,4,0,16,26,12,1,0,0,97.749972,-81.329972,0.1679795860403972
269.02,electronics,30,CA,desktop,4,0,23,5,9,1,0,1,97.749972,171.27002799999997,2.752123522325679
95.61,fashion,56,CA,desktop,2,0,1,7,4,3,0,1,97.749972,-2.139972,0.9781076870476476
80.62,grocery,54,NY,mobile,0,0,13,11,1,2,0,0,97.749972,-17.129971999999995,0.8247572610582716
41.89,electronics,53,TX,tablet,3,0,11,18,10,2,0,0,97.749972,-55.859972,0.42854231785823615
109.87,fuel,61,CA,mobile,4,0,13,12,12,0,0,0,97.749972,12.120028000000005,1.123990080283705
24.75,electronics,39,CA,tablet,2,0,21,4,11,5,1,0,97.749972,-72.999972,0.2531970008830591
21.26,entertainment,32,TX,tablet,2,0,19,18,1,1,0,0,97.749972,-76.489972,0.2174936662130843
5.63,electronics,56,FL,desktop,3,1,10,12,10,2,0,0,97.749972,-92.119972,0.05759592383723727
94.98,fuel,28,CA,desktop,1,0,1,12,3,6,1,1,97.749972,-2.7699719999999957,0.9716626724797153
46.48,entertainment,26,IL,desktop,3,0,13,30,4,6,1,0,97.749972,-51.269972,0.475498852567458
17.27,fashion,19,NY,mobile,4,0,10,2,1,1,0,0,97.749972,-80.479972,0.176675240616179
115.7,entertainment,25,NY,desktop,3,0,3,29,3,2,0,1,97.749972,17.950028000000003,1.1836320404917147
105.62,electronics,49,IL,desktop,1,0,18,23,9,0,0,0,97.749972,7.870028000000005,1.080511807404796
33.96,fuel,26,TX,tablet,7,0,23,26,11,6,1,1,97.749972,-63.789972,0.34741697575711866
76.69,electronics,54,FL,desktop,4,0,7,26,5,4,0,0,97.749972,-21.059972000000002,0.784552646372598
37.93,entertainment,22,NY,desktop,1,0,20,6,2,6,1,0,97.749972,-59.819972,0.3880307977169467
467.16,fashion,39,NY,desktop,1,0,7,17,4,0,0,0,97.749972,369.410028,4.7791317548496925
95.56,entertainment,41,NY,desktop,4,0,10,13,12,1,0,0,97.749972,-2.1899719999999974,0.9775961779549546
72.7,electronics,39,IL,mobile,1,0,0,12,3,5,1,1,97.749972,-25.049971999999997,0.7437342207756927
94.04,entertainment,32,CA,desktop,1,0,12,20,9,4,0,0,97.749972,-3.7099719999999934,0.9620463015370859
341.03,fuel,46,FL,tablet,4,0,20,21,11,3,0,0,97.749972,243.28002799999996,3.488798917622207
107.32,electronics,25,NY,desktop,4,0,10,3,3,6,1,0,97.749972,9.570027999999994,1.0979031165563595
136.24,electronics,23,NY,mobile,3,0,9,20,4,3,0,0,97.749972,38.49002800000001,1.393759975770019
246.32,fuel,28,IL,mobile,1,0,11,2,3,2,0,0,97.749972,148.57002799999998,2.5198983942430346
37.01,fuel,44,FL,desktop,1,0,1,22,5,6,1,1,97.749972,-60.739972,0.37861903041139455
53.21,electronics,66,IL,tablet,0,0,5,26,2,0,0,1,97.749972,-44.539972,0.5443479764439424
82.26,fuel,25,FL,tablet,4,0,16,5,10,2,0,0,97.749972,-15.489971999999995,0.8415347592986037
8.18,grocery,36,FL,desktop,6,0,22,15,4,5,1,1,97.749972,-89.569972,0.08368288756458275
14.67,electronics,33,IL,tablet,4,0,15,31,7,0,0,0,97.749972,-83.079972,0.15007676779614046
6.95,fashion,62,TX,desktop,1,0,16,16,12,5,1,0,97.749972,-90.799972,0.07109976388433376
26.76,fashion,25,TX,tablet,1,0,20,15,6,3,0,0,97.749972,-70.989972,0.27375966640931965
93.73,grocery,19,NY,tablet,2,0,1,23,3,3,0,1,97.749972,-4.019971999999996,0.958874945162389
85.69,electronics,33,CA,mobile,2,0,23,17,4,6,1,1,97.749972,-12.059972000000002,0.8766242830573467
6.8,electronics,21,CA,desktop,0,0,13,17,12,5,1,0,97.749972,-90.949972,0.06956523660625462
20.28,grocery,35,FL,mobile,2,0,2,23,1,1,0,1,97.749972,-77.469972,0.20746808799630054
314.27,grocery,46,NY,mobile,2,0,12,21,7,4,0,0,97.749972,216.52002799999997,3.215039251212888
23.67,grocery,29,FL,mobile,5,0,1,25,3,4,0,1,97.749972,-74.079972,0.24214840448088923
137.14,fashion,52,TX,desktop,6,0,7,18,7,1,0,0,97.749972,39.39002799999999,1.4029671394384937
160.9,electronics,19,CA,desktop,1,0,21,12,11,6,1,0,97.749972,63.150028000000006,1.6460362602862306
55.23,entertainment,62,FL,mobile,2,0,13,8,4,0,0,0,97.749972,-42.519972,0.5650129437887415
51.36,fuel,20,CA,tablet,2,0,3,1,3,4,0,1,97.749972,-46.389972,0.5254221400142995
36.59,fashion,26,NY,mobile,5,0,18,5,11,5,1,0,97.749972,-61.159971999999996,0.37432235403277303
70.25,fashion,66,NY,desktop,3,0,18,8,4,4,0,0,97.749972,-27.499972,0.7186702752337333
130.04,electronics,25,NY,mobile,6,1,6,3,5,1,0,0,97.749972,32.29002799999999,1.3303328482760808
123.16,electronics,19,CA,desktop,1,0,5,12,8,5,1,1,97.749972,25.410027999999997,1.2599491971215173
32.73,grocery,61,CA,desktop,4,0,18,20,5,5,1,0,97.749972,-65.019972,0.3348338520768696
327.47,electronics,30,NY,mobile,5,0,21,19,11,1,0,0,97.749972,229.720028,3.350077651683853
49.31,entertainment,34,CA,desktop,1,0,4,4,10,4,0,1,97.749972,-48.439972,0.5044502672138846
59.19,fashion,53,IL,tablet,2,0,3,27,1,5,1,1,97.749972,-38.559972,0.6055244639300309
45.11,fashion,36,FL,desktop,2,0,8,31,7,0,0,0,97.749972,-52.639972,0.4614835034276685
49.3,fashion,48,CA,tablet,3,0,17,11,5,3,0,0,97.749972,-48.449972,0.5043479653953459
315.7,electronics,22,NY,tablet,5,0,16,4,5,3,0,0,97.749972,217.95002799999997,3.229668411263909
113.48,electronics,35,TX,desktop,3,0,16,14,2,0,0,0,97.749972,15.730028000000004,1.1609210367761433
21.71,fuel,59,IL,tablet,3,0,22,25,9,2,0,1,97.749972,-76.039972,0.22209724804732173
10.69,fashion,49,CA,desktop,5,0,18,7,5,6,1,0,97.749972,-87.059972,0.10936064401777379
22.36,entertainment,22,FL,desktop,4,0,19,19,7,4,0,0,97.749972,-75.389972,0.22874686625233134
38.11,fashion,27,CA,desktop,5,0,18,12,8,5,1,0,97.749972,-59.639972,0.3898722304506417
54.71,entertainment,66,IL,desktop,4,0,23,9,10,0,0,1,97.749972,-43.039972,0.5596932492247338
139.96,fashion,57,TX,mobile,2,0,3,6,5,5,1,1,97.749972,42.21002800000001,1.4318162522663818
160.95,fashion,36,IL,tablet,4,0,19,3,5,4,0,0,97.749972,63.20002799999999,1.6465477693789234
41.91,entertainment,29,CA,desktop,3,0,13,15,1,0,0,0,97.749972,-55.839972,0.42874692149531335
4.28,fuel,68,CA,desktop,4,0,13,10,10,3,0,0,97.749972,-93.469972,0.043785178334524964
70.58,grocery,66,NY,mobile,7,0,19,3,3,3,0,0,97.749972,-27.169972,0.7220462352455075
6.71,fashion,29,IL,desktop,1,0,14,3,5,1,0,0,97.749972,-91.039972,0.06864452023940713
220.74,grocery,28,IL,desktop,2,0,13,10,9,6,1,0,97.749972,122.99002800000001,2.2582103424212714
90.55,fashion,53,IL,mobile,5,0,10,13,5,4,0,0,97.749972,-7.1999720000000025,0.926342966867111
284.72,grocery,22,IL,mobile,4,0,12,1,8,0,0,0,97.749972,186.970028,2.9127373774312963
177.56,entertainment,41,IL,tablet,2,0,12,9,5,1,0,0,97.749972,79.810028,1.8164710899715544
43.66,electronics,58,CA,desktop,2,0,18,20,7,3,0,0,97.749972,-54.089972,0.44664973973957006
5.34,fashion,52,CA,tablet,4,0,11,19,6,0,0,0,97.749972,-92.409972,0.054629171099617596
129.23,fashion,47,FL,desktop,3,0,12,30,3,3,0,0,97.749972,31.48002799999999,1.3220464009744535
163.18,fashion,37,IL,desktop,1,0,11,14,7,4,0,0,97.749972,65.43002800000001,1.6693610749130336
4.12,grocery,47,TX,mobile,4,0,16,26,3,5,1,0,97.749972,-93.629972,0.04214834923790721
122.13,grocery,22,CA,mobile,2,0,6,8,11,1,0,0,97.749972,24.380027999999996,1.2494121098120405
18.57,grocery,21,NY,mobile,4,0,19,8,4,4,0,0,97.749972,-79.17997199999999,0.18997447702619827
30.05,grocery,27,IL,desktop,2,0,6,9,8,2,0,0,97.749972,-67.699972,0.30741696470852226
437.16,entertainment,31,FL,mobile,2,0,8,3,10,1,0,0,97.749972,339.410028,4.4722262992338635
1.83,electronics,22,IL,tablet,1,0,6,15,1,6,1,0,97.749972,-95.919972,0.01872123279256558
317.34,fashion,34,NY,desktop,3,0,2,23,1,1,0,1,97.749972,219.59002799999996,3.246445909504241
306.03,entertainment,38,CA,mobile,2,0,2,1,5,0,0,1,97.749972,208.28002799999996,3.130742552737073
136.94,fuel,66,NY,desktop,3,0,7,5,2,6,1,0,97.749972,39.190028,1.4009211030677216
69.89,fuel,31,NY,mobile,2,0,14,2,9,4,0,0,97.749972,-27.859972,0.7149874097663433
246.67,entertainment,63,TX,mobile,1,0,5,11,2,5,1,1,97.749972,148.920028,2.523478957891886
148.94,grocery,24,FL,desktop,5,0,2,7,7,3,0,1,97.749972,51.190028,1.5236832853140532
151.58,grocery,25,TX,tablet,1,0,18,7,10,5,1,0,97.749972,53.83002800000001,1.5506909654082464
42.34,grocery,40,FL,mobile,5,0,0,29,5,0,0,1,97.749972,-55.409971999999996,0.43314589969247363
158.27,grocery,39,CA,desktop,2,0,1,4,8,4,0,1,97.749972,60.52002800000001,1.6191308820105763
288.41,entertainment,30,CA,tablet,2,0,11,21,8,2,0,0,97.749972,190.660028,2.9504867484720436
28.71,electronics,64,IL,desktop,3,0,19,8,5,6,1,0,97.749972,-69.039972,0.2937085210243485
148.25,grocery,64,CA,tablet,2,0,19,28,10,0,0,0,97.749972,50.500028,1.5166244598348892
284.57,fuel,51,TX,mobile,5,0,11,13,12,1,0,0,97.749972,186.82002799999998,2.911202850153217
27.34,fuel,27,TX,tablet,1,0,10,15,1,5,1,0,97.749972,-70.409972,0.279693171884559
65.86,fuel,33,FL,tablet,3,0,5,11,1,1,0,1,97.749972,-31.889972,0.6737597768952837
102.63,fashion,26,TX,tablet,6,0,1,23,7,1,0,1,97.749972,4.880027999999996,1.0499235636617517
18.84,grocery,61,NY,mobile,3,0,10,30,4,1,0,0,97.749972,-78.909972,0.19273662612674072
68.35,fashion,57,FL,tablet,5,0,7,26,12,1,0,0,97.749972,-29.399972000000005,0.6992329297113974
55.58,entertainment,24,TX,mobile,5,0,16,16,3,5,1,0,97.749972,-42.169972,0.5685935074375928
24.24,fashion,46,FL,mobile,2,0,11,28,6,4,0,0,97.749972,-73.509972,0.24797960813758996
169.61,entertainment,31,NY,desktop,2,0,11,15,6,2,0,0,97.749972,71.86002800000001,1.7351411442333597
6.64,grocery,50,TX,desktop,6,0,0,14,5,6,1,1,97.749972,-91.109972,0.06792840750963686
16.24,fashion,24,IL,mobile,1,0,19,8,5,6,1,0,97.749972,-81.509972,0.16613815330670217
86.44,fuel,21,TX,desktop,4,0,1,1,2,3,0,1,97.749972,-11.309972000000002,0.8842969194477425
82.6,fuel,61,TX,tablet,1,0,18,26,9,3,0,0,97.749972,-15.149972000000005,0.8450130211289163
116.29,fashion,51,NY,mobile,4,0,3,28,11,0,0,1,97.749972,18.540028000000007,1.1896678477854925
91.83,fuel,20,FL,tablet,5,0,11,30,11,5,1,0,97.749972,-5.919972000000001,0.9394375996400531
134.0,entertainment,54,NY,mobile,1,0,20,2,11,5,1,0,97.749972,36.250028,1.3708443684173703
156.71,fashion,35,NY,tablet,4,0,9,13,11,6,1,0,97.749972,58.96002800000001,1.6031717983185532
77.54,fashion,24,CA,mobile,2,0,18,23,5,0,0,0,97.749972,-20.209971999999993,0.7932483009483798
149.98,fuel,37,FL,desktop,3,0,6,4,10,1,0,0,97.749972,52.23002799999999,1.5343226744420686
15.58,fashion,33,NY,desktop,3,0,12,18,8,6,1,0,97.749972,-82.169972,0.15938623328315396
17.98,electronics,52,FL,mobile,6,0,14,3,9,6,1,0,97.749972,-79.769972,0.1839386697324203
28.9,electronics,23,CA,mobile,4,0,18,15,3,2,0,0,97.749972,-68.84997200000001,0.2956522555765821
50.33,electronics,49,NY,mobile,3,0,8,2,3,2,0,0,97.749972,-47.419972,0.5148850527048228
22.9,entertainment,20,IL,mobile,2,0,7,27,1,4,0,0,97.749972,-74.84997200000001,0.23427116445341625
30.04,fashion,50,CA,mobile,2,0,23,22,9,6,1,1,97.749972,-67.709972,0.3073146628899836
16.62,entertainment,23,TX,mobile,5,0,11,27,11,0,0,0,97.749972,-81.129972,0.17002562241116936
0.93,grocery,57,FL,mobile,5,0,14,22,10,6,1,0,97.749972,-96.81997199999999,0.009514069124090705
67.04,grocery,29,IL,desktop,4,0,8,9,12,0,0,0,97.749972,-30.709971999999993,0.6858313914828397
214.08,fuel,48,TX,mobile,2,0,15,23,1,0,0,0,97.749972,116.33002800000001,2.190077331274557
228.83,grocery,45,NY,mobile,2,0,10,1,5,0,0,0,97.749972,131.08002800000003,2.3409725136190067
41.08,electronics,27,IL,mobile,0,0,23,6,4,3,0,1,97.749972,-56.669972,0.42025587055660873
394.97,fuel,65,TX,desktop,4,0,13,6,11,6,1,0,97.749972,297.220028,4.040614926819469
102.78,fuel,36,IL,tablet,3,0,6,2,12,0,0,0,97.749972,5.0300280000000015,1.0514580909398308
131.76,fuel,39,CA,tablet,1,0,14,9,12,4,0,0,97.749972,34.01002799999999,1.3479287610647217
111.69,electronics,68,FL,tablet,1,0,6,16,10,0,0,0,97.749972,13.940027999999998,1.142609011257732
24.99,fuel,41,NY,tablet,3,0,6,1,8,3,0,0,97.749972,-72.759972,0.2556522445279857
40.53,grocery,31,CA,tablet,4,0,14,12,3,5,1,0,97.749972,-57.219972,0.41462927053698523
45.93,electronics,66,IL,desktop,7,0,18,27,12,2,0,0,97.749972,-51.819972,0.4698722525478345
4.44,electronics,38,FL,mobile,3,0,10,4,9,6,1,0,97.749972,-93.309972,0.045422007431142726
28.48,fuel,26,IL,mobile,7,0,10,23,11,3,0,0,97.749972,-69.269972,0.2913555791979605
300.8,fashion,69,CA,mobile,4,0,1,9,1,1,0,1,97.749972,203.050028,3.077238701641381
84.69,fashion,40,NY,desktop,4,0,12,5,7,1,0,0,97.749972,-13.059972000000002,0.8663941012034858
9.42,entertainment,52,NY,desktop,1,0,15,25,12,0,0,0,97.749972,-88.329972,0.09636831306337036
12.81,entertainment,69,CA,desktop,1,0,12,23,10,6,1,0,97.749972,-84.939972,0.13104862954795907
46.68,grocery,28,IL,tablet,2,0,1,7,7,6,1,1,97.749972,-51.069972,0.4775448889382302
143.6,fuel,20,NY,desktop,2,0,6,30,11,5,1,0,97.749972,45.850027999999995,1.4690541142144355
30.55,fuel,47,FL,desktop,5,0,2,11,1,3,0,1,97.749972,-67.199972,0.3125320556354527
14.07,grocery,51,NY,tablet,7,0,16,11,7,3,0,0,97.749972,-83.67997199999999,0.14393865868382388
29.87,fuel,44,CA,mobile,3,0,18,26,1,2,0,0,97.749972,-67.879972,0.3055755319748273
27.36,grocery,68,FL,mobile,4,0,4,10,6,5,1,1,97.749972,-70.389972,0.2798977755216362
20.2,fashion,46,IL,desktop,4,0,10,7,5,5,1,0,97.749972,-77.549972,0.20664967344799165
5.67,fuel,55,IL,desktop,3,1,16,10,8,2,0,0,97.749972,-92.079972,0.05800513111139172
101.53,fashion,29,FL,desktop,5,0,14,8,6,5,1,0,97.749972,3.7800280000000015,1.0386703636225045
294.56,entertainment,65,TX,desktop,5,0,18,24,6,4,0,0,97.749972,196.810028,3.0134023668732883
3.24,electronics,24,TX,desktop,1,0,4,20,7,5,1,1,97.749972,-94.509972,0.033145789206509554
85.92,entertainment,41,NY,mobile,0,0,19,21,3,3,0,0,97.749972,-11.829971999999998,0.8789772248837348
35.38,fashion,28,NY,mobile,3,0,2,19,4,4,0,1,97.749972,-62.369972,0.3619438339896012
164.33,fashion,59,IL,desktop,1,0,9,15,5,0,0,0,97.749972,66.58002800000001,1.6811257840449738
246.58,fashion,23,IL,mobile,2,0,16,13,2,0,0,0,97.749972,148.83002800000003,2.5225582415250387
194.65,electronics,25,FL,tablet,2,0,16,4,9,2,0,0,97.749972,96.900028,1.9913048978540384
232.19,fuel,57,IL,desktop,4,0,19,18,8,4,0,0,97.749972,134.44002799999998,2.3753459246479793
204.43,electronics,64,IL,desktop,0,0,18,30,10,0,0,0,97.749972,106.68002800000001,2.0913560763847987
20.6,entertainment,49,FL,mobile,2,0,17,13,1,3,0,0,97.749972,-77.14997199999999,0.21074174618953606
91.49,electronics,39,NY,mobile,2,0,1,25,2,6,1,1,97.749972,-6.259972000000005,0.9359593378097404
116.6,fashion,36,IL,desktop,2,0,23,20,5,0,0,1,97.749972,18.850027999999995,1.1928392041601894
266.57,fashion,63,TX,desktop,5,0,1,24,4,6,1,1,97.749972,168.82002799999998,2.7270595767837196
11.26,fuel,34,IL,desktop,2,0,6,1,4,4,0,0,97.749972,-86.489972,0.11519184767447455
91.29,fashion,69,FL,desktop,6,0,3,19,8,4,0,1,97.749972,-6.459971999999993,0.9339133014389682
95.88,electronics,46,NY,mobile,1,0,15,9,1,6,1,0,97.749972,-1.8699720000000042,0.98086983614819
43.9,grocery,39,FL,mobile,3,0,18,11,2,4,0,0,97.749972,-53.849972,0.44910498338449667
300.64,entertainment,53,CA,mobile,3,0,11,2,5,3,0,0,97.749972,202.89002799999997,3.075601872544763
39.63,electronics,37,IL,tablet,3,0,18,16,3,2,0,0,97.749972,-58.119972,0.4054221068685104
24.48,entertainment,48,NY,tablet,3,0,6,27,10,4,0,0,97.749972,-73.269972,0.2504348517825166
31.35,fuel,41,FL,tablet,3,0,18,29,10,1,0,0,97.749972,-66.39997199999999,0.3207162011185415
82.58,fashion,54,FL,tablet,3,0,12,1,3,4,0,0,97.749972,-15.169972000000001,0.8448084174918391
228.23,fashion,52,NY,tablet,2,0,10,13,4,3,0,0,97.749972,130.480028,2.3348344045066898
72.5,fashion,18,IL,desktop,3,0,15,15,8,3,0,0,97.749972,-25.249972,0.7416881844049206
17.75,entertainment,65,FL,tablet,4,0,8,26,1,4,0,0,97.749972,-79.999972,0.18158572790603228
322.23,fashion,50,NY,mobile,7,0,6,5,3,5,1,0,97.749972,224.480028,3.2964714987696215
49.33,fuel,42,CA,mobile,7,0,18,6,6,3,0,0,97.749972,-48.419972,0.5046548708509617
103.12,grocery,33,NY,desktop,3,0,6,14,10,0,0,0,97.749972,5.370028000000005,1.0549363527701436
24.15,entertainment,54,IL,tablet,1,0,5,23,3,5,1,1,97.749972,-73.59997200000001,0.24705889177074247
64.69,grocery,59,IL,mobile,3,0,9,1,9,6,1,0,97.749972,-33.059972,0.6617904641262663
439.41,entertainment,43,TX,mobile,1,0,2,16,5,3,0,1,97.749972,341.660028,4.49524420840505
378.47,electronics,35,NY,desktop,1,0,22,22,12,3,0,1,97.749972,280.720028,3.8718169262307627
46.5,entertainment,19,TX,tablet,3,0,23,20,1,4,0,1,97.749972,-51.249972,0.47570345620453525
91.05,entertainment,35,NY,desktop,5,0,11,22,7,4,0,0,97.749972,-6.6999720000000025,0.9314580577940416
29.65,fuel,46,TX,mobile,5,0,6,23,1,1,0,0,97.749972,-68.09997200000001,0.3033248919669778
30.15,fuel,49,NY,mobile,7,0,14,13,5,4,0,0,97.749972,-67.59997200000001,0.30843998289390834
40.5,grocery,51,CA,mobile,5,0,9,25,9,6,1,0,97.749972,-57.249972,0.4143223650813694
1.99,grocery,59,TX,tablet,1,0,18,21,1,5,1,0,97.749972,-95.759972,0.020358061889183335
43.23,entertainment,32,CA,desktop,4,0,9,25,3,0,0,0,97.749972,-54.519972,0.44225076154240983
84.8,electronics,53,CA,mobile,4,0,18,16,11,2,0,0,97.749972,-12.949972000000002,0.8675194212074104
278.79,electronics,54,TX,tablet,5,0,7,20,10,6,1,0,97.749972,181.040028,2.8520723990379007
90.41,fashion,30,FL,tablet,0,0,9,17,11,6,1,0,97.749972,-7.339972000000003,0.9249107414075705
205.67,fuel,56,CA,mobile,2,0,16,1,10,5,1,0,97.749972,107.92002799999999,2.1040415018835863
29.86,entertainment,30,FL,tablet,3,0,1,11,11,4,0,1,97.749972,-67.889972,0.30547323015628863
6.21,grocery,65,FL,tablet,0,0,21,17,9,1,0,0,97.749972,-91.539972,0.06352942931247664
391.46,fashion,67,IL,desktop,0,0,13,23,8,2,0,0,97.749972,293.71002799999997,4.0047069885124165
56.63,entertainment,59,TX,desktop,1,0,18,9,11,5,1,0,97.749972,-41.119972,0.5793351983841469
17.06,fuel,21,FL,mobile,4,0,4,12,8,0,0,1,97.749972,-80.689972,0.1745269024268682
75.78,electronics,37,IL,desktop,0,0,9,13,4,2,0,0,97.749972,-21.969972,0.7752431808855845
321.92,fuel,38,IL,tablet,5,0,2,13,4,5,1,1,97.749972,224.170028,3.2933001423949246
162.91,fashion,49,FL,desktop,4,0,11,23,9,0,0,0,97.749972,65.160028,1.6665989258124911
221.21,fuel,21,TX,desktop,0,0,11,17,2,4,0,0,97.749972,123.46002800000001,2.263018527892586
166.01,electronics,64,IL,desktop,4,0,23,21,6,1,0,1,97.749972,68.26002799999999,1.69831248955946
122.63,grocery,66,IL,tablet,2,0,1,21,6,4,0,1,97.749972,24.880027999999996,1.254527200738971
43.16,fuel,36,NY,desktop,2,0,18,1,4,4,0,0,97.749972,-54.589972,0.44153464881263954
140.19,entertainment,23,TX,desktop,5,0,9,14,8,0,0,0,97.749972,42.440028,1.4341691940927697
58.46,electronics,50,TX,tablet,1,0,23,15,4,4,0,1,97.749972,-39.289972,0.5980564311767125
28.36,entertainment,37,TX,mobile,1,0,9,13,12,4,0,0,97.749972,-69.389972,0.2901279573754972
28.32,grocery,47,TX,desktop,2,0,1,10,8,3,0,1,97.749972,-69.42997199999999,0.28971875010134274
46.05,electronics,24,NY,tablet,3,0,2,4,11,5,1,1,97.749972,-51.699972,0.47109987437029777
122.89,electronics,64,IL,desktop,4,0,18,4,6,5,1,0,97.749972,25.140028,1.257187048020975
224.95,grocery,35,IL,mobile,2,0,9,20,8,6,1,0,97.749972,127.20002799999999,2.3012794080260255
239.93,entertainment,48,IL,mobile,6,0,18,21,2,2,0,0,97.749972,142.180028,2.454527532196863
90.75,entertainment,57,CA,mobile,0,0,22,4,7,0,0,1,97.749972,-6.999972,0.9283890032378833
37.89,electronics,33,TX,desktop,4,0,22,1,10,6,1,1,97.749972,-59.859972,0.38762159044279226
18.0,grocery,41,NY,tablet,3,0,8,26,4,2,0,0,97.749972,-79.749972,0.1841432733694975
173.1,grocery,42,IL,mobile,4,0,9,31,1,2,0,0,97.749972,75.350028,1.7708444789033344
21.64,entertainment,22,FL,desktop,2,0,20,15,9,6,1,0,97.749972,-76.109972,0.22138113531755146
90.7,electronics,51,FL,tablet,5,0,17,17,1,0,0,0,97.749972,-7.049971999999997,0.9278774941451903
39.78,entertainment,47,FL,mobile,2,0,10,6,12,4,0,0,97.749972,-57.969972,0.4069566341465895
0.02,grocery,29,IL,tablet,0,0,6,20,11,2,0,0,97.749972,-97.729972,0.00020460363707721946
10.89,fuel,66,FL,tablet,2,0,6,9,1,1,0,0,97.749972,-86.859972,0.111406680388546
6.43,fuel,26,FL,tablet,4,0,19,5,10,3,0,0,97.749972,-91.319972,0.06578006932032605
86.02,fashion,38,TX,mobile,3,0,22,6,1,4,0,1,97.749972,-11.729972000000004,0.8800002430691208
122.97,fashion,22,IL,mobile,1,0,20,21,2,2,0,0,97.749972,25.220028,1.2580054625692838
174.81,entertainment,33,TX,tablet,1,0,9,3,3,6,1,0,97.749972,77.060028,1.7883380898734367
83.61,grocery,31,FL,tablet,1,0,15,14,9,2,0,0,97.749972,-14.139972,0.8553455048013159
